Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Year
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814.0,Grand Final,12333.0,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814.0,Lower Final,12336.0,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814.0,Lower Round 1,12334.0,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814.0,Lower Round 2,12335.0,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814.0,Upper Final,12332.0,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814.0,Upper Round 1,12330.0,2022
Champions Tour Brazil Stage 2: Challengers,911,Playoffs,1814.0,Upper Semifinals,12331.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,All Stages,,All Match Types,,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549.0,Grand Final,8797.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549.0,Lower Final,8801.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549.0,Lower Round 1,8798.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549.0,Lower Round 2,8799.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549.0,Lower Round 3,8800.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549.0,Match 5/6,8823.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549.0,Upper Final,8796.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549.0,Upper Quarterfinals,8794.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Closed Qualifier,1549.0,Upper Semifinals,8795.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548.0,Quarterfinals,8746.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548.0,Round of 16,8745.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548.0,Round of 32,8744.0,2022
Champions Tour CIS Stage 1: Challengers 1,794,Open Qualifier,1548.0,Round of 64,8743.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,All Stages,,All Match Types,,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553.0,Grand Final,9053.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553.0,Lower Final,9057.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553.0,Lower Round 1,9054.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553.0,Lower Round 2,9055.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553.0,Lower Round 3,9056.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553.0,Match 5/6,9058.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553.0,Upper Final,9052.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553.0,Upper Quarterfinals,9050.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Closed Qualifier,1553.0,Upper Semifinals,9051.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552.0,Quarterfinals,8912.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552.0,Round of 16,8911.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552.0,Round of 32,8910.0,2022
Champions Tour CIS Stage 1: Challengers 2,796,Open Qualifier,1552.0,Round of 64,8909.0,2022
Champions Tour EMEA Stage 2: Challengers,984,All Stages,,All Match Types,,2022
Champions Tour EMEA Stage 2: Challengers,984,Group Stage,1931.0,Week 1,11404.0,2022
Champions Tour EMEA Stage 2: Challengers,984,Group Stage,1931.0,Week 2,11438.0,2022
Champions Tour EMEA Stage 2: Challengers,984,Group Stage,1931.0,Week 3,11439.0,2022
Champions Tour EMEA Stage 2: Challengers,984,Group Stage,1931.0,Week 4,11440.0,2022
Champions Tour EMEA Stage 2: Challengers,984,Group Stage,1931.0,Week 5,11441.0,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932.0,Grand Final,12216.0,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932.0,Lower Final,12215.0,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932.0,Lower Round 1,12213.0,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932.0,Lower Round 2,12214.0,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932.0,Upper Final,12212.0,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932.0,Upper Round 1,12163.0,2022
Champions Tour EMEA Stage 2: Challengers,984,Playoffs,1932.0,Upper Semifinals,12164.0,2022
Champions Tour EMEA: Last Chance Qualifier,1117,All Stages,,All Match Types,,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163.0,Grand Final,12607.0,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163.0,Lower Final,12611.0,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163.0,Lower Round 1,12608.0,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163.0,Lower Round 2,12609.0,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163.0,Lower Round 3,12610.0,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163.0,Upper Final,12606.0,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163.0,Upper Quarterfinals,12604.0,2022
Champions Tour EMEA: Last Chance Qualifier,1117,Main Event,2163.0,Upper Semifinals,12605.0,2022
Champions Tour East Asia: Last Chance Qualifier,1083,All Stages,,All Match Types,,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130.0,Grand Final,13271.0,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130.0,Lower Final,13275.0,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130.0,Lower Round 1,13272.0,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130.0,Lower Round 2,13273.0,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130.0,Lower Round 3,13274.0,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130.0,Upper Final,13270.0,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130.0,Upper Quarterfinals,13268.0,2022
Champions Tour East Asia: Last Chance Qualifier,1083,Main Event,2130.0,Upper Semifinals,13269.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,All Stages,,All Match Types,,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545.0,Lower Final,8809.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545.0,Lower Round 1,8806.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545.0,Lower Round 2,8807.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545.0,Lower Round 3,8808.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545.0,Upper Final,8804.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545.0,Upper Quarterfinals,8802.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Closed Qualifier,1545.0,Upper Semifinals,8803.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544.0,Quarterfinals,8752.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544.0,Round of 128,8748.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544.0,Round of 16,8751.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544.0,Round of 256,8747.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544.0,Round of 32,8750.0,2022
Champions Tour Europe Stage 1: Challengers 1,792,Open Qualifier,1544.0,Round of 64,8749.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,All Stages,,All Match Types,,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551.0,Lower Final,9065.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551.0,Lower Round 1,9062.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551.0,Lower Round 2,9063.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551.0,Lower Round 3,9064.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551.0,Upper Final,9061.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551.0,Upper Quarterfinals,9059.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Closed Qualifier,1551.0,Upper Semifinals,9060.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550.0,Quarterfinals,8922.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550.0,Round of 128,8918.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550.0,Round of 16,8921.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550.0,Round of 256,8917.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550.0,Round of 32,8920.0,2022
Champions Tour Europe Stage 1: Challengers 2,795,Open Qualifier,1550.0,Round of 64,8919.0,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,All Stages,,All Match Types,,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Group Stage,1727.0,Week 1,9647.0,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Group Stage,1727.0,Week 2,9648.0,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Open Qualifier,1725.0,Lower Bracket Decider,9279.0,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Open Qualifier,1725.0,Upper Bracket Quarterfinals,9278.0,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Playoffs,1763.0,Grand Finals,9860.0,2022
Champions Tour Hong Kong & Taiwan Stage 1: Challengers,879,Playoffs,1763.0,Semifinals,9859.0,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,All Stages,,All Match Types,,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Group Stage,1986.0,Week 1,11435.0,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Group Stage,1986.0,Week 2,11436.0,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Open Qualifier,1915.0,Quarterfinals,11332.0,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987.0,Grand Final,11670.0,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987.0,Lower Bracket Final,11669.0,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987.0,Lower Bracket Round 1,11665.0,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987.0,Lower Bracket Round 2,11667.0,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987.0,Upper Bracket Final,11668.0,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987.0,Upper Bracket Quarterfinals,11664.0,2022
Champions Tour Hong Kong & Taiwan Stage 2: Challengers,977,Playoffs,1987.0,Upper Bracket Semifinals,11666.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,All Stages,,All Match Types,,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Decider (A),9672.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Decider (B),9673.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Decider (C),9674.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Decider (D),9675.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Elimination (A),9668.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Elimination (B),9669.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Elimination (C),9670.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Elimination (D),9671.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Opening (A),9293.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Opening (B),9294.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Opening (C),9295.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Opening (D),9296.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Winner's (A),9664.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Winner's (B),9665.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Winner's (C),9666.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Group Stage,1595.0,Winner's (D),9667.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #1,1597.0,Round of 64,9084.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596.0,Round 1,9085.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596.0,Round 2,9097.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596.0,Round 3,9098.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596.0,Round 4,9109.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596.0,Round 5,9111.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Open Qualifier #2,1596.0,Round 6,9125.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594.0,Grand Finals,9915.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594.0,Lower Bracket Finals,9914.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594.0,Lower Bracket Round 1,9911.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594.0,Lower Bracket Round 2,9912.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594.0,Lower Bracket Round 3,9913.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594.0,Upper Bracket Finals,9910.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594.0,Upper Bracket Quarterfinals,9840.0,2022
Champions Tour Indonesia Stage 1: Challengers,823,Playoffs,1594.0,Upper Bracket Semifinals,9909.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,All Stages,,All Match Types,,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891.0,Round 1,11313.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891.0,Round 2,11314.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891.0,Round 3,11315.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891.0,Round 4,11316.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891.0,Round 5,11317.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891.0,Round 6,11318.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Group Stage,1891.0,Round 7,11319.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892.0,Grand Final,11728.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892.0,Lower Bracket Final,11727.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892.0,Lower Bracket Round 1,11724.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892.0,Lower Bracket Round 2,11726.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892.0,Upper Bracket Final,11725.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892.0,Upper Bracket Round 1,11680.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Knockout,1892.0,Upper Bracket Semifinals,11681.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Open Qualifier,1889.0,Lower Bracket Round 1,10962.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Open Qualifier,1889.0,Lower Bracket Round 2,10964.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Open Qualifier,1889.0,Lower Bracket Round 3,11000.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Open Qualifier,1889.0,Lower Bracket Round 4,11002.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Open Qualifier,1889.0,Round of 16,10939.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Open Qualifier,1889.0,Upper Bracket Quarterfinals,10961.0,2022
Champions Tour Indonesia Stage 2: Challengers,965,Open Qualifier,1889.0,Upper Bracket Semifinals,10963.0,2022
Champions Tour Japan Stage 1: Challengers Playoffs,853,All Stages,,All Match Types,,2022
Champions Tour Japan Stage 1: Challengers Playoffs,853,Playoffs,1668.0,Grand Final,10185.0,2022
Champions Tour Japan Stage 1: Challengers Playoffs,853,Playoffs,1668.0,Lower Bracket Final,10184.0,2022
Champions Tour Japan Stage 1: Challengers Playoffs,853,Playoffs,1668.0,Lower Bracket Round 1,10181.0,2022
Champions Tour Japan Stage 1: Challengers Playoffs,853,Playoffs,1668.0,Lower Bracket Round 2,10182.0,2022
Champions Tour Japan Stage 1: Challengers Playoffs,853,Playoffs,1668.0,Lower Bracket Round 3,10183.0,2022
Champions Tour Japan Stage 1: Challengers Playoffs,853,Playoffs,1668.0,Upper Bracket Final,10180.0,2022
Champions Tour Japan Stage 1: Challengers Playoffs,853,Playoffs,1668.0,Upper Bracket Quarterfinals,10178.0,2022
Champions Tour Japan Stage 1: Challengers Playoffs,853,Playoffs,1668.0,Upper Bracket Semifinals,10179.0,2022
Champions Tour Japan Stage 1: Challengers Week 1,851,All Stages,,All Match Types,,2022
Champions Tour Japan Stage 1: Challengers Week 1,851,Main Event,1665.0,Grand Final,9936.0,2022
Champions Tour Japan Stage 1: Challengers Week 1,851,Main Event,1665.0,Semifinals,9901.0,2022
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664.0,Group A,9732.0,2022
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664.0,Group B,9734.0,2022
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664.0,Group C,9735.0,2022
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664.0,Group D,9736.0,2022
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664.0,Group E,9737.0,2022
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664.0,Group F,9738.0,2022
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664.0,Group G,9739.0,2022
Champions Tour Japan Stage 1: Challengers Week 1,851,Open Qualifier,1664.0,Group H,9740.0,2022
Champions Tour Japan Stage 1: Challengers Week 2,852,All Stages,,All Match Types,,2022
Champions Tour Japan Stage 1: Challengers Week 2,852,Main Event,1667.0,Grand Final,10110.0,2022
Champions Tour Japan Stage 1: Challengers Week 2,852,Main Event,1667.0,Semifinals,10109.0,2022
Champions Tour Japan Stage 1: Challengers Week 2,852,Open Qualifier,1666.0,Group A,10063.0,2022
Champions Tour Japan Stage 1: Challengers Week 2,852,Open Qualifier,1666.0,Group B,10064.0,2022
Champions Tour Japan Stage 1: Challengers Week 2,852,Open Qualifier,1666.0,Group C,10065.0,2022
Champions Tour Japan Stage 1: Challengers Week 2,852,Open Qualifier,1666.0,Group D,10066.0,2022
Champions Tour Japan Stage 2: Challengers Playoffs,1013,All Stages,,All Match Types,,2022
Champions Tour Japan Stage 2: Challengers Playoffs,1013,Main Event,2006.0,Grand Final,12012.0,2022
Champions Tour Japan Stage 2: Challengers Playoffs,1013,Main Event,2006.0,Lower Bracket Final,12011.0,2022
Champions Tour Japan Stage 2: Challengers Playoffs,1013,Main Event,2006.0,Lower Bracket Round 1,12008.0,2022
