Tournament,Stage,Match Type,Match Name,Map
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group E,BE INFAMOUS vs Floma Gaming,Split
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group F,TNL Esports vs Young&Old,Bind
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group F,TNL Esports vs Young&Old,Haven
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group F,Team Credit vs DFR,Icebox
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group F,Team Credit vs DFR,Bind
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,F4Q vs Alpha Six Gaming,Ascent
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,F4Q vs Alpha Six Gaming,Icebox
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,AGAiN vs PM,Split
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,AGAiN vs PM,Haven
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Mujig 100su vs GochuGaru,Split
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Mujig 100su vs GochuGaru,Bind
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Bë přø vs Gehenna Sweepers,Ascent
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Bë přø vs Gehenna Sweepers,Icebox
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Bë přø vs Gehenna Sweepers,Haven
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group E,GoNGo Prince vs Floma Gaming,Haven
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group E,GoNGo Prince vs Floma Gaming,Ascent
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group E,RYU Gaming  vs BE INFAMOUS,Breeze
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group E,RYU Gaming  vs BE INFAMOUS,Haven
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group E,RYU Gaming  vs BE INFAMOUS,Split
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group F,TNL Esports vs DFR,Bind
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group F,TNL Esports vs DFR,Icebox
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group F,TNL Esports vs DFR,Breeze
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,F4Q vs PM,Split
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,F4Q vs PM,Bind
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,Alpha Six Gaming vs AGAiN,Ascent
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,Alpha Six Gaming vs AGAiN,Split
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Mujig 100su vs Gehenna Sweepers,Ascent
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Mujig 100su vs Gehenna Sweepers,Haven
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Mujig 100su vs Gehenna Sweepers,Split
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,GochuGaru vs Bë přø,Bind
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,GochuGaru vs Bë přø,Ascent
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,GochuGaru vs Bë přø,Split
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Gehenna Sweepers vs GochuGaru,Split
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Gehenna Sweepers vs GochuGaru,Haven
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group E,GoNGo Prince vs BE INFAMOUS,Ascent
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group E,GoNGo Prince vs BE INFAMOUS,Bind
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group E,Floma Gaming vs RYU Gaming ,Haven
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group E,Floma Gaming vs RYU Gaming ,Ascent
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group E,Floma Gaming vs RYU Gaming ,Bind
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group F,DFR vs Young&Old,Bind
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group F,DFR vs Young&Old,Ascent
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,F4Q vs AGAiN,Haven
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,F4Q vs AGAiN,Ascent
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,PM vs Alpha Six Gaming,Split
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group G,PM vs Alpha Six Gaming,Icebox
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Mujig 100su vs Bë přø,Bind
Champions Tour Korea Stage 3: Challengers,Open Qualifier,Group H,Mujig 100su vs Bë přø,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,TNL Esports vs Noble Experience,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,TNL Esports vs Noble Experience,Breeze
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,DAMWON Gaming vs GOMA,Breeze
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,DAMWON Gaming vs GOMA,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,World Game Star vs Alpha Six Gaming,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,World Game Star vs Alpha Six Gaming,Breeze
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,NUTURN vs Klaus,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,NUTURN vs Klaus,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,GoNGo Prince vs DFR,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,GoNGo Prince vs DFR,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,F4Q vs Unknown,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,F4Q vs Unknown,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,Vision Strikers vs Mujig 100su,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,Vision Strikers vs Mujig 100su,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,GochuGaru vs RYU Gaming ,Split
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Round of 16,GochuGaru vs RYU Gaming ,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Quarter Finals,TNL Esports vs DAMWON Gaming,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Quarter Finals,TNL Esports vs DAMWON Gaming,Split
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Quarter Finals,World Game Star vs NUTURN,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Quarter Finals,World Game Star vs NUTURN,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Quarter Finals,GoNGo Prince vs F4Q,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Quarter Finals,GoNGo Prince vs F4Q,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Quarter Finals,Vision Strikers vs GochuGaru,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Seeding),Quarter Finals,Vision Strikers vs GochuGaru,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (D),NUTURN vs DFR,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (D),NUTURN vs DFR,Icebox
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (D),NUTURN vs DFR,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (B),TNL Esports vs Klaus,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (B),TNL Esports vs Klaus,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (C),Vision Strikers vs GOMA,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (C),Vision Strikers vs GOMA,Icebox
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (A),F4Q vs Noble Experience,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (A),F4Q vs Noble Experience,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (A),DAMWON Gaming vs RYU Gaming ,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (A),DAMWON Gaming vs RYU Gaming ,Split
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (B),GoNGo Prince vs Mujig 100su,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (B),GoNGo Prince vs Mujig 100su,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (C),World Game Star vs Unknown,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (C),World Game Star vs Unknown,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (D),GochuGaru vs Alpha Six Gaming,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (D),GochuGaru vs Alpha Six Gaming,Breeze
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Opening (D),GochuGaru vs Alpha Six Gaming,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Winner's (A),F4Q vs DAMWON Gaming,Split
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Winner's (A),F4Q vs DAMWON Gaming,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Winner's (B),TNL Esports vs GoNGo Prince,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Winner's (B),TNL Esports vs GoNGo Prince,Breeze
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Winner's (B),TNL Esports vs GoNGo Prince,Icebox
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Winner's (C),Vision Strikers vs Unknown,Split
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Winner's (C),Vision Strikers vs Unknown,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Winner's (D),NUTURN vs Alpha Six Gaming,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Winner's (D),NUTURN vs Alpha Six Gaming,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming ,Icebox
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming ,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (A),Noble Experience vs RYU Gaming ,Breeze
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Split
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (B),Klaus vs Mujig 100su,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Split
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (C),GOMA vs World Game Star,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Icebox
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Elimination (D),DFR vs GochuGaru,Split
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Decider (A),DAMWON Gaming vs Noble Experience,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Decider (A),DAMWON Gaming vs Noble Experience,Breeze
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Decider (B),GoNGo Prince vs Mujig 100su,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Decider (B),GoNGo Prince vs Mujig 100su,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Decider (B),GoNGo Prince vs Mujig 100su,Ascent
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Decider (C),Unknown vs World Game Star,Breeze
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Decider (C),Unknown vs World Game Star,Haven
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Decider (C),Unknown vs World Game Star,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Decider (D),Alpha Six Gaming vs GochuGaru,Bind
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Decider (D),Alpha Six Gaming vs GochuGaru,Breeze
Champions Tour Korea Stage 3: Challengers,Group Stage (Main),Decider (D),Alpha Six Gaming vs GochuGaru,Split
Champions Tour Korea Stage 3: Challengers,Playoffs,Quarterfinals,Vision Strikers vs GoNGo Prince,Bind
Champions Tour Korea Stage 3: Challengers,Playoffs,Quarterfinals,Vision Strikers vs GoNGo Prince,Breeze
Champions Tour Korea Stage 3: Challengers,Playoffs,Quarterfinals,TNL Esports vs World Game Star,Ascent
Champions Tour Korea Stage 3: Challengers,Playoffs,Quarterfinals,TNL Esports vs World Game Star,Haven
Champions Tour Korea Stage 3: Challengers,Playoffs,Quarterfinals,F4Q vs GochuGaru,Split
Champions Tour Korea Stage 3: Challengers,Playoffs,Quarterfinals,F4Q vs GochuGaru,Bind
Champions Tour Korea Stage 3: Challengers,Playoffs,Quarterfinals,NUTURN vs DAMWON Gaming,Haven
Champions Tour Korea Stage 3: Challengers,Playoffs,Quarterfinals,NUTURN vs DAMWON Gaming,Split
Champions Tour Korea Stage 3: Challengers,Playoffs,Quarterfinals,NUTURN vs DAMWON Gaming,Breeze
Champions Tour Korea Stage 3: Challengers,Playoffs,Semifinals,Vision Strikers vs TNL Esports,Bind
Champions Tour Korea Stage 3: Challengers,Playoffs,Semifinals,Vision Strikers vs TNL Esports,Ascent
Champions Tour Korea Stage 3: Challengers,Playoffs,Semifinals,F4Q vs DAMWON Gaming,Split
Champions Tour Korea Stage 3: Challengers,Playoffs,Semifinals,F4Q vs DAMWON Gaming,Bind
Champions Tour Korea Stage 3: Challengers,Playoffs,Semifinals,F4Q vs DAMWON Gaming,Haven
Champions Tour Korea Stage 3: Challengers,Playoffs,Grand Final,Vision Strikers vs F4Q,Icebox
Champions Tour Korea Stage 3: Challengers,Playoffs,Grand Final,Vision Strikers vs F4Q,Split
Champions Tour Korea Stage 3: Challengers,Playoffs,Grand Final,Vision Strikers vs F4Q,Bind
Champions Tour Korea Stage 3: Challengers,Playoffs,Grand Final,Vision Strikers vs F4Q,Ascent
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,ZETA DIVISION vs Insomnia,Icebox
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,ZETA DIVISION vs Insomnia,Bind
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,REJECT vs NORTHEPTION,Split
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,REJECT vs NORTHEPTION,Ascent
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,BlackBird Ignis vs FENNEL,Haven
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,BlackBird Ignis vs FENNEL,Bind
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,Feeling vs Crazy Raccoon,Split
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Quarterfinals,Feeling vs Crazy Raccoon,Ascent
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Round 1,Insomnia vs REJECT,Bind
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Round 1,Insomnia vs REJECT,Icebox
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Round 1,Insomnia vs REJECT,Ascent
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Round 1,BlackBird Ignis vs Feeling,Ascent
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Round 1,BlackBird Ignis vs Feeling,Haven
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,ZETA DIVISION vs NORTHEPTION,Bind
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,ZETA DIVISION vs NORTHEPTION,Haven
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,ZETA DIVISION vs NORTHEPTION,Ascent
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,FENNEL vs Crazy Raccoon,Icebox
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Semifinals,FENNEL vs Crazy Raccoon,Ascent
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Round 2,FENNEL vs Insomnia,Bind
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Round 2,FENNEL vs Insomnia,Icebox
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Round 2,ZETA DIVISION vs Feeling,Ascent
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Round 2,ZETA DIVISION vs Feeling,Haven
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Final,NORTHEPTION vs Crazy Raccoon,Split
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Upper Final,NORTHEPTION vs Crazy Raccoon,Breeze
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Round 3,FENNEL vs ZETA DIVISION,Bind
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Round 3,FENNEL vs ZETA DIVISION,Haven
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Final,NORTHEPTION vs ZETA DIVISION,Bind
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Lower Final,NORTHEPTION vs ZETA DIVISION,Ascent
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Grand Final,Crazy Raccoon vs ZETA DIVISION,Haven
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Grand Final,Crazy Raccoon vs ZETA DIVISION,Split
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Grand Final,Crazy Raccoon vs ZETA DIVISION,Breeze
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Grand Final,Crazy Raccoon vs ZETA DIVISION,Icebox
Champions Tour Japan Stage 3: Challengers Playoffs,Main Event,Grand Final,Crazy Raccoon vs ZETA DIVISION,Ascent
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Liberty vs naosei,Bind
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Liberty vs naosei,Ascent
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Onlyfans vs EndGame,Bind
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Onlyfans vs EndGame,Icebox
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Onlyfans vs EndGame,Breeze
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Jaguares Esports vs UNKTEC,Haven
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Jaguares Esports vs UNKTEC,Ascent
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,LilBabies vs Stars Horizon Vênus,Ascent
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,LilBabies vs Stars Horizon Vênus,Haven
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Extenzy Gaming vs RevoadaVLR,Haven
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Extenzy Gaming vs RevoadaVLR,Bind
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Extenzy Gaming vs RevoadaVLR,Split
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,KG Network vs F2DS Team,Ascent
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,KG Network vs F2DS Team,Icebox
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Rise Gaming vs AUTHORITY,Ascent
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Rise Gaming vs AUTHORITY,Haven
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Keyd Stars vs Botafogo eSports,Icebox
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Round of 16,Keyd Stars vs Botafogo eSports,Haven
Champions Tour Brazil Stage 3: Challengers 3,Open Qualifier,Quarterfinals,Rise Gaming vs Keyd Stars,Icebox
