Tournament,Stage,Match Type,Match Name,Map
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Final,BLEED vs ONIC G,Haven
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,BOOM Esports vs ONIC G,Bind
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,BOOM Esports vs ONIC G,Haven
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,BOOM Esports vs ONIC G,Fracture
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,BOOM Esports vs ONIC G,Icebox
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),DRX vs NORTHEPTION,Ascent
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),DRX vs NORTHEPTION,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),LOUD vs KRÜ Esports,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),LOUD vs KRÜ Esports,Haven
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),LOUD vs KRÜ Esports,Icebox
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),OpTic Gaming vs Guild Esports,Icebox
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),OpTic Gaming vs Guild Esports,Split
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),FunPlus Phoenix vs XERXIA Esports,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),FunPlus Phoenix vs XERXIA Esports,Ascent
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),FunPlus Phoenix vs XERXIA Esports,Haven
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (A),Guild Esports vs KRÜ Esports,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (A),Guild Esports vs KRÜ Esports,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (A),Guild Esports vs KRÜ Esports,Icebox
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (B),FunPlus Phoenix vs DRX,Haven
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (B),FunPlus Phoenix vs DRX,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (B),FunPlus Phoenix vs DRX,Breeze
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (B),XERXIA Esports vs NORTHEPTION,Split
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (B),XERXIA Esports vs NORTHEPTION,Haven
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (B),XERXIA Esports vs NORTHEPTION,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (A),OpTic Gaming vs LOUD,Ascent
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (A),OpTic Gaming vs LOUD,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (A),OpTic Gaming vs LOUD,Split
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (B),FunPlus Phoenix vs NORTHEPTION,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (B),FunPlus Phoenix vs NORTHEPTION,Ascent
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (A),KRÜ Esports vs OpTic Gaming,Split
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (A),KRÜ Esports vs OpTic Gaming,Haven
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,Paper Rex vs Guild Esports,Ascent
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,Paper Rex vs Guild Esports,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,FNATIC vs FunPlus Phoenix,Icebox
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,FNATIC vs FunPlus Phoenix,Haven
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,Leviatán vs DRX,Ascent
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,Leviatán vs DRX,Breeze
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,Leviatán vs DRX,Haven
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,XSET vs OpTic Gaming,Haven
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,XSET vs OpTic Gaming,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,Guild Esports vs FunPlus Phoenix,Ascent
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,Guild Esports vs FunPlus Phoenix,Breeze
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,Guild Esports vs FunPlus Phoenix,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,Leviatán vs XSET,Split
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,Leviatán vs XSET,Ascent
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,Leviatán vs XSET,Haven
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Semifinals,Paper Rex vs FNATIC,Ascent
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Semifinals,Paper Rex vs FNATIC,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Semifinals,DRX vs OpTic Gaming,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Semifinals,DRX vs OpTic Gaming,Breeze
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Semifinals,DRX vs OpTic Gaming,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 2,FNATIC vs Leviatán,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 2,FNATIC vs Leviatán,Ascent
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 2,FNATIC vs Leviatán,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 2,DRX vs FunPlus Phoenix,Ascent
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 2,DRX vs FunPlus Phoenix,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Final,Paper Rex vs OpTic Gaming,Haven
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Final,Paper Rex vs OpTic Gaming,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Final,Paper Rex vs OpTic Gaming,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 3,FunPlus Phoenix vs FNATIC,Split
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 3,FunPlus Phoenix vs FNATIC,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 3,FunPlus Phoenix vs FNATIC,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Final,OpTic Gaming vs FunPlus Phoenix,Split
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Final,OpTic Gaming vs FunPlus Phoenix,Icebox
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Final,OpTic Gaming vs FunPlus Phoenix,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Final,OpTic Gaming vs FunPlus Phoenix,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Grand Final,Paper Rex vs FunPlus Phoenix,Bind
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Grand Final,Paper Rex vs FunPlus Phoenix,Icebox
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Grand Final,Paper Rex vs FunPlus Phoenix,Fracture
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Grand Final,Paper Rex vs FunPlus Phoenix,Haven
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Grand Final,Paper Rex vs FunPlus Phoenix,Breeze
Oceania Tour: Championship,Main Event,Upper Semifinals,ORDER vs Funcrew,Ascent
Oceania Tour: Championship,Main Event,Upper Semifinals,ORDER vs Funcrew,Fracture
Oceania Tour: Championship,Main Event,Upper Semifinals,ORDER vs Funcrew,Haven
Oceania Tour: Championship,Main Event,Upper Semifinals,BOBO vs REIGN,Bind
Oceania Tour: Championship,Main Event,Upper Semifinals,BOBO vs REIGN,Haven
Oceania Tour: Championship,Main Event,Upper Semifinals,BOBO vs REIGN,Fracture
Oceania Tour: Championship,Main Event,Lower Round 1,ORDER vs Bonkers,Icebox
Oceania Tour: Championship,Main Event,Lower Round 1,ORDER vs Bonkers,Ascent
Oceania Tour: Championship,Main Event,Lower Round 1,ORDER vs Bonkers,Split
Oceania Tour: Championship,Main Event,Lower Round 1,REIGN vs HONEY BADGERS,Split
Oceania Tour: Championship,Main Event,Lower Round 1,REIGN vs HONEY BADGERS,Haven
Oceania Tour: Championship,Main Event,Lower Round 1,REIGN vs HONEY BADGERS,Ascent
Oceania Tour: Championship,Main Event,Upper Final,Funcrew vs BOBO,Icebox
Oceania Tour: Championship,Main Event,Upper Final,Funcrew vs BOBO,Haven
Oceania Tour: Championship,Main Event,Lower Round 2 ,ORDER vs REIGN,Fracture
Oceania Tour: Championship,Main Event,Lower Round 2 ,ORDER vs REIGN,Bind
Oceania Tour: Championship,Main Event,Lower Final,Funcrew vs ORDER,Breeze
Oceania Tour: Championship,Main Event,Lower Final,Funcrew vs ORDER,Icebox
Oceania Tour: Championship,Main Event,Grand Final,BOBO vs ORDER,Haven
Oceania Tour: Championship,Main Event,Grand Final,BOBO vs ORDER,Fracture
Oceania Tour: Championship,Main Event,Grand Final,BOBO vs ORDER,Icebox
Oceania Tour: Championship,Main Event,Grand Final,BOBO vs ORDER,Breeze
Champions Tour LATAM/BR Stage 2: Last Chance Qualifier,Decider,Decider,Ninjas In Pyjamas vs KRÜ Esports,Breeze
Champions Tour LATAM/BR Stage 2: Last Chance Qualifier,Decider,Decider,Ninjas In Pyjamas vs KRÜ Esports,Fracture
Champions Tour LATAM/BR Stage 2: Last Chance Qualifier,Decider,Decider,Ninjas In Pyjamas vs KRÜ Esports,Icebox
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Upper Semifinals ,FUSION vs Leviatán,Breeze
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Upper Semifinals ,FUSION vs Leviatán,Bind
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Upper Semifinals ,FUSION vs Leviatán,Ascent
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Upper Semifinals ,KRÜ Esports vs E-Xolos LAZER,Bind
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Upper Semifinals ,KRÜ Esports vs E-Xolos LAZER,Icebox
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Leviatán vs E-Xolos LAZER,Bind
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Round 1,Leviatán vs E-Xolos LAZER,Icebox
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Upper Final,FUSION vs KRÜ Esports,Breeze
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Upper Final,FUSION vs KRÜ Esports,Icebox
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,FUSION vs Leviatán,Bind
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,FUSION vs Leviatán,Icebox
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,FUSION vs Leviatán,Split
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,FUSION vs Leviatán,Breeze
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Lower Final,FUSION vs Leviatán,Ascent
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,KRÜ Esports vs Leviatán,Haven
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,KRÜ Esports vs Leviatán,Ascent
Champions Tour Latin America Stage 2: Playoffs,Playoffs,Grand Final,KRÜ Esports vs Leviatán,Split
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Zer0 Latency vs TEN-5,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Zer0 Latency vs TEN-5,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,YFP Gaming vs MEW2,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,YFP Gaming vs MEW2,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Complexity vs Tokyo Revengers,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Complexity vs Tokyo Revengers,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Aspyre vs RILLAS,Split
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Aspyre vs RILLAS,Fracture
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Aspyre vs RILLAS,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,SoaR vs Mizzou Esports,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,SoaR vs Mizzou Esports,Icebox
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Exotic vs Free Fall,Icebox
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Exotic vs Free Fall,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,DarkZero Esports vs Ego peekers,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,DarkZero Esports vs Ego peekers,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Able Esports vs DawN,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Able Esports vs DawN,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Ghost Gaming vs Team Opulence Black,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Ghost Gaming vs Team Opulence Black,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,5 of a Kind vs Nation Gaming,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,5 of a Kind vs Nation Gaming,Bind
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,BASILISK vs Lycus Empire,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,BASILISK vs Lycus Empire,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,BASILISK vs Lycus Empire,Icebox
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Thanos Mug Academy vs SWARM esports,Bind
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Thanos Mug Academy vs SWARM esports,Icebox
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Thanos Mug Academy vs SWARM esports,Split
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,AstraSect vs Team Opulence Gold,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,AstraSect vs Team Opulence Gold,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,AstraSect vs Team Opulence Gold,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Flex Gaming vs FaRt Clan,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,T1 vs Ugly Hamsters,Icebox
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,T1 vs Ugly Hamsters,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Team Flux vs afterMath Esports,Fracture
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Team Flux vs afterMath Esports,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Moon Raccoons vs Nana's Biscuits,Bind
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Moon Raccoons vs Nana's Biscuits,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,New Moon vs select few,Icebox
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,New Moon vs select few,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Lenny Time vs Go 4 Broke,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Lenny Time vs Go 4 Broke,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Unknown vs Eros,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Unknown vs Eros,Bind
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Soniqs vs SSA,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Soniqs vs SSA,Icebox
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Moonrise vs Crownless,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Moonrise vs Crownless,Split
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Moonrise vs Crownless,Icebox
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Zero MarksMen Black vs SLODI REPUS,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Zero MarksMen Black vs SLODI REPUS,Icebox
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,BASED vs Panda Party,Split
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,BASED vs Panda Party,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,TradeLikePros vs goth boy clique,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,TradeLikePros vs goth boy clique,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Girl Kissers vs Phoenix2,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Girl Kissers vs Phoenix2,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Gen.G vs Face Off,Bind
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Gen.G vs Face Off,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Team MystiC vs Dallas Vendetta,Breeze
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Team MystiC vs Dallas Vendetta,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Clanless vs SYR,Icebox
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Clanless vs SYR,Ascent
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Cloud9 White vs EDO TENSEI,Haven
Champions Tour North America Stage 2: Challengers,Open Qualifier #1,Round of 128,Cloud9 White vs EDO TENSEI,Ascent
